"c_custkey"|"revenue"|"c_acctbal"|"n_name"
147487|341895.7376|6310.96|"IRAQ"
131759|341852.7331|3027.98|"ROMANIA"
58259|341722.6632|8047.01|"ROMANIA"
113104|341649.9144|6108.76|"VIETNAM"
125737|341398.8135|4359.73|"MOROCCO"
44686|341328.4185|1794.97|"VIETNAM"
91490|341324.6571|2942.35|"ETHIOPIA"
139889|341023.4002|-182.76|"ARGENTINA"
69976|340851.1722|855.58|"IRAN"
23665|340844.4640|3722.41|"JAPAN"
75601|340712.3496|6822.79|"UNITED KINGDOM"
33860|340623.9685|4360.53|"INDONESIA"
45860|340480.5633|5658.33|"INDIA"
85274|340465.0786|7521.85|"FRANCE"
124540|340015.7179|4245.94|"JORDAN"
102694|339844.2837|4742.73|"INDONESIA"
136601|339813.5521|-8.48|"JAPAN"
140006|339666.1714|67.66|"MOROCCO"
28249|339643.0528|9122.43|"GERMANY"
51916|339503.1928|6664.00|"PERU"
30100|339412.4780|3253.57|"BRAZIL"
115810|339387.6993|4729.10|"CANADA"
81283|339041.5181|7738.09|"IRAQ"
115282|338863.2820|9330.19|"JORDAN"
143476|338823.5752|7811.70|"MOZAMBIQUE"
137311|338811.3880|774.72|"CANADA"
14801|338761.0190|6615.97|"GERMANY"
123709|338712.7757|4298.46|"INDONESIA"
104011|338708.8279|362.26|"BRAZIL"
79108|338592.5037|5095.20|"GERMANY"
129478|338519.0668|7288.83|"MOZAMBIQUE"
99358|338500.4912|-522.50|"ALGERIA"
20863|338437.9213|4132.31|"UNITED STATES"
141664|338357.6156|2885.74|"MOROCCO"
35695|338091.4979|7925.85|"KENYA"
8767|338080.1577|5533.42|"RUSSIA"
146857|338069.7718|9433.24|"ARGENTINA"
128516|337964.0050|-234.60|"VIETNAM"
95603|337935.2990|4079.03|"PERU"
118186|337893.0867|6395.39|"IRAN"
123290|337846.1788|864.51|"UNITED STATES"
132172|337786.8185|-969.78|"IRAN"
146555|337771.4462|9438.93|"UNITED STATES"
138308|337720.3278|6636.62|"IRAQ"
56516|337689.8328|3864.31|"VIETNAM"
76048|337644.3164|1595.91|"VIETNAM"
69736|337564.3007|2344.76|"JORDAN"
3553|337532.9655|9703.40|"KENYA"
97556|337461.5586|5614.62|"INDIA"
58309|337402.4385|1672.47|"VIETNAM"
101404|337271.4380|8864.66|"IRAQ"
104581|337263.2880|3704.38|"CANADA"
62182|337238.6974|-822.96|"MOROCCO"
147530|337156.0250|369.88|"UNITED KINGDOM"
128503|337150.2367|5455.49|"CHINA"
124957|336885.2169|5386.50|"INDIA"
137797|336752.6155|-129.05|"VIETNAM"
123091|336745.4515|1575.10|"ETHIOPIA"
90323|336722.9208|437.34|"ETHIOPIA"
5215|336652.7202|5752.11|"CANADA"
117835|336565.0558|8685.51|"JORDAN"
69922|336494.3542|8751.50|"VIETNAM"
132679|336441.7406|2541.97|"INDIA"
58201|336212.6316|1248.76|"UNITED STATES"
115093|336138.3604|-481.93|"ETHIOPIA"
43108|335891.2836|6115.44|"ALGERIA"
41155|335862.6775|6983.24|"GERMANY"
51817|335750.2656|304.18|"FRANCE"
144802|335653.4228|2033.55|"ALGERIA"
134485|335426.9606|2797.20|"IRAQ"
26425|335349.3297|-199.22|"PERU"
118633|335111.5308|9691.31|"INDIA"
84202|335040.8952|6234.28|"GERMANY"
87463|335014.3118|5136.49|"UNITED STATES"
120412|334949.7300|3816.86|"MOZAMBIQUE"
80392|334924.7260|-428.54|"JORDAN"
104095|334791.6755|7439.44|"JAPAN"
95299|334742.4905|6242.69|"INDONESIA"
131188|334106.0022|3635.27|"FRANCE"
52337|334090.6036|5552.51|"MOROCCO"
119158|334087.8047|5859.61|"JORDAN"
22639|333915.7225|5343.37|"EGYPT"
115099|333893.0378|9152.72|"ETHIOPIA"
73744|333885.9618|7284.94|"UNITED KINGDOM"
106912|333844.2088|748.61|"UNITED KINGDOM"
102565|333749.3488|6653.83|"EGYPT"
110260|333607.1147|4443.72|"EGYPT"
118522|333389.0528|4287.61|"ROMANIA"
3179|333382.1422|5543.88|"RUSSIA"
76640|333353.8002|1477.56|"JORDAN"
22516|333216.9363|8026.94|"IRAQ"
129154|333207.1083|8033.85|"MOROCCO"
61918|333038.8926|4595.49|"GERMANY"
127792|332928.3549|2231.47|"MOZAMBIQUE"
74869|332779.0606|847.16|"GERMANY"
96703|332705.0568|1045.47|"MOZAMBIQUE"
33127|332606.6379|3757.21|"SAUDI ARABIA"
133282|332510.8224|924.32|"MOZAMBIQUE"
58747|332479.9462|3959.72|"KENYA"
43667|332200.1958|9605.02|"SAUDI ARABIA"
147703|332168.2461|9023.85|"IRAN"
66592|332058.4407|-774.54|"KENYA"
123664|332045.5294|6779.70|"CANADA"
71959|332010.1103|4475.56|"ALGERIA"
39988|332007.8052|4746.69|"FRANCE"
115924|331995.3870|8115.32|"ETHIOPIA"
133531|331903.2595|9343.95|"ROMANIA"
143935|331808.2777|4650.76|"VIETNAM"
38212|331797.0472|7059.08|"IRAN"
8578|331778.4191|7382.00|"VIETNAM"
71287|331651.3512|3752.54|"SAUDI ARABIA"
106429|331450.3767|-879.39|"PERU"
79997|331369.4271|334.84|"CANADA"
7763|331278.8078|4516.98|"ARGENTINA"
116440|331210.1411|7547.62|"PERU"
47615|331184.3974|1385.41|"SAUDI ARABIA"
113794|331162.8267|3347.49|"MOZAMBIQUE"
137446|331158.4466|4311.90|"ETHIOPIA"
27449|331071.8651|5908.17|"JAPAN"
103930|331031.6374|-910.05|"FRANCE"
32575|331001.5697|4290.33|"ROMANIA"
65863|330920.8560|5782.71|"EGYPT"
87673|330831.7000|8070.61|"EGYPT"
139099|330793.2982|-774.33|"CANADA"
96460|330716.6296|9967.58|"UNITED STATES"
8209|330631.0706|-346.13|"MOZAMBIQUE"
138154|330580.4457|-470.09|"SAUDI ARABIA"
17678|330399.4680|-408.41|"CHINA"
71584|330377.9171|9427.94|"EGYPT"
110858|330212.5027|4772.73|"KENYA"
36829|330174.8969|1724.77|"UNITED STATES"
51049|330165.0559|2073.19|"EGYPT"
283|330155.7505|4450.03|"GERMANY"
99713|330118.8914|4549.37|"CANADA"
45628|330057.8183|9495.85|"GERMANY"
109780|330026.7481|6176.12|"RUSSIA"
13882|329908.0726|8335.99|"CANADA"
36136|329842.7363|8531.49|"FRANCE"
36820|329823.3725|-520.58|"RUSSIA"
45310|329747.8701|5896.68|"CHINA"
41129|329744.7912|8054.35|"PERU"
149605|329708.4744|9900.94|"MOROCCO"
53428|329671.8476|7304.95|"SAUDI ARABIA"
20473|329651.6592|3898.99|"CANADA"
143728|329504.8036|929.42|"JORDAN"
56419|329478.0889|9797.75|"VIETNAM"
122305|329420.5695|1660.95|"BRAZIL"
93973|329250.8909|3785.96|"SAUDI ARABIA"
55153|329238.0998|942.14|"JAPAN"
108328|329219.0845|2861.63|"SAUDI ARABIA"
83677|329168.3278|8094.02|"CANADA"
137296|329075.9008|3806.34|"PERU"
64537|328827.2647|5069.34|"INDONESIA"
123232|328473.1984|6639.35|"INDIA"
119359|328272.7600|2323.41|"EGYPT"
51448|328233.9701|8058.01|"EGYPT"
115819|328211.3355|4217.93|"UNITED KINGDOM"
18274|328156.7797|-100.35|"UNITED KINGDOM"
141001|328112.1645|1370.87|"SAUDI ARABIA"
38098|328070.3816|-791.77|"SAUDI ARABIA"
144748|328034.8052|9541.68|"IRAQ"
84205|327981.9988|2492.78|"CHINA"
140845|327924.6253|7144.50|"IRAQ"
140467|327761.5943|6160.90|"KENYA"
148714|327717.0519|3137.20|"RUSSIA"
137851|327479.4306|8650.18|"UNITED STATES"
57283|327438.2058|-409.72|"INDIA"
131584|327365.8620|1982.52|"FRANCE"
128986|327200.6680|3465.71|"CANADA"
17716|327107.3026|9127.26|"MOZAMBIQUE"
137740|327078.1692|9188.58|"INDIA"
106159|327029.9582|3693.71|"ROMANIA"
93613|326738.3480|4279.78|"ARGENTINA"
105190|326736.6528|1709.86|"FRANCE"
556|326567.4701|7944.22|"ARGENTINA"
4264|326451.3199|-228.13|"EGYPT"
22721|326238.8812|3921.99|"ROMANIA"
1204|326223.0393|9777.19|"SAUDI ARABIA"
75280|326013.3238|1277.71|"INDONESIA"
56729|325908.8846|2352.06|"UNITED KINGDOM"
149083|325907.3592|5971.21|"INDIA"
55489|325791.3483|4859.61|"SAUDI ARABIA"
148430|325688.8332|7679.82|"UNITED KINGDOM"
20167|325550.8911|3666.55|"ARGENTINA"
141223|325502.3912|6664.98|"UNITED KINGDOM"
43553|325306.8020|-203.71|"ARGENTINA"
42319|325259.1326|2297.57|"SAUDI ARABIA"
4258|325232.4962|-144.00|"UNITED KINGDOM"
124483|325150.1037|9749.00|"ROMANIA"
117652|324648.1206|2523.21|"ALGERIA"
79739|324643.5815|5520.45|"PERU"
70220|324625.4988|-23.86|"JORDAN"
5173|324458.8477|9116.91|"VIETNAM"
62842|324443.6051|4206.69|"VIETNAM"
88531|324318.9146|5674.52|"IRAQ"
10867|324309.9152|614.37|"INDIA"
57466|324245.7632|9627.32|"FRANCE"
71884|324135.0101|3739.02|"CANADA"
40891|324061.7192|-770.18|"UNITED KINGDOM"
59404|324032.9140|2089.53|"GERMANY"
33220|323990.6702|1844.87|"UNITED STATES"
115885|323744.3259|5455.35|"EGYPT"
80122|323555.5283|2249.49|"IRAQ"
10555|323433.9148|384.66|"CHINA"
93955|323184.6747|9239.19|"GERMANY"
70447|323169.8296|6394.51|"ALGERIA"
112270|323045.5276|7996.00|"RUSSIA"
54718|322966.0775|4023.16|"EGYPT"
107080|322786.3590|4290.80|"GERMANY"
117044|322782.2104|2076.60|"JAPAN"
137632|322723.1896|4009.09|"UNITED STATES"
109286|322721.5588|2841.43|"JAPAN"
25352|322622.0242|1022.51|"CHINA"
140228|322610.4596|206.81|"VIETNAM"
35176|322610.1628|6338.87|"FRANCE"
112010|322551.0532|4945.55|"EGYPT"
32662|322522.6089|6334.18|"MOZAMBIQUE"
15928|322509.5946|897.52|"UNITED STATES"
29819|322197.7342|8061.86|"SAUDI ARABIA"
135068|322197.3865|4078.38|"ETHIOPIA"
42118|322144.7333|2204.39|"ALGERIA"
114955|322032.2483|3633.92|"GERMANY"
146488|321965.5110|5378.46|"MOROCCO"
79957|321959.7858|-926.65|"ALGERIA"
105388|321849.3516|2380.64|"INDIA"
12139|321630.2081|2172.73|"RUSSIA"
137672|321440.8700|3434.08|"BRAZIL"
103624|321403.0922|4575.59|"MOROCCO"
35656|321352.2997|3109.74|"PERU"
24982|321341.8734|5464.58|"KENYA"
28405|321341.7128|9087.34|"MOZAMBIQUE"
40721|321325.2932|3239.27|"MOZAMBIQUE"
46078|321190.9074|8736.36|"KENYA"
9898|321160.7354|1758.16|"EGYPT"
97150|321035.6697|9789.86|"RUSSIA"
33049|320970.5108|5101.51|"CANADA"
149624|320813.4794|5752.47|"JAPAN"
137255|320789.9742|-944.74|"UNITED STATES"
67237|320694.0800|8636.00|"IRAN"
122227|320615.3449|2736.11|"INDIA"
100685|320597.8242|8824.35|"CANADA"
123176|320562.3998|5730.71|"PERU"
15118|320390.1908|2962.98|"CHINA"
29893|320070.4087|1260.40|"UNITED STATES"
91972|320058.4486|5606.88|"JAPAN"
87580|319903.4324|7275.50|"RUSSIA"
115877|319892.0081|8882.91|"ALGERIA"
33673|319687.6721|7864.78|"CANADA"
22594|319672.7114|9361.75|"VIETNAM"
94708|319428.9998|912.95|"MOROCCO"
44404|319375.0863|-751.37|"VIETNAM"
125482|319347.6806|4098.84|"MOROCCO"
340|319338.5807|4667.12|"BRAZIL"
138403|319263.8415|5528.07|"GERMANY"
39586|319041.8775|6688.84|"BRAZIL"
142636|319028.8192|8350.19|"KENYA"
22324|319010.6267|2439.01|"CANADA"
113545|318916.8546|4490.56|"GERMANY"
45901|318871.6834|5199.56|"PERU"
66077|318791.9068|9468.08|"MOZAMBIQUE"
123727|318611.1646|-421.77|"ARGENTINA"
125461|318609.7275|5062.29|"INDIA"
136804|318525.5705|3670.38|"FRANCE"
142132|318515.3786|-994.46|"PERU"
131425|318511.5474|-439.66|"ROMANIA"
119938|318511.3822|1942.34|"UNITED STATES"
148321|318328.8351|3258.76|"CANADA"
32821|318237.2897|3300.93|"VIETNAM"
131470|318215.9271|8535.79|"ROMANIA"
38143|318215.2711|1406.28|"CANADA"
96712|318137.9966|7674.34|"CHINA"
74687|318086.1799|5119.43|"RUSSIA"
20386|317678.7782|5800.38|"GERMANY"
134710|317644.1889|-151.82|"GERMANY"
70351|317399.4943|2374.45|"ARGENTINA"
10246|317386.4056|8531.02|"UNITED KINGDOM"
74272|317308.2471|-718.07|"MOZAMBIQUE"
49414|317227.9159|-579.70|"IRAN"
10072|317011.2117|7332.59|"VIETNAM"
57028|316831.5430|6716.29|"ROMANIA"
102517|316761.4296|6269.70|"ROMANIA"
91783|316683.9834|2534.17|"KENYA"
13186|316670.1289|-208.93|"IRAQ"
83815|316590.7059|7357.94|"JAPAN"
129562|316586.5181|8969.28|"PERU"
20134|316441.9406|1677.70|"GERMANY"
82274|316276.5247|6349.58|"BRAZIL"
103907|316148.8081|3837.20|"MOROCCO"
128470|316139.6815|2896.12|"MOZAMBIQUE"
107911|316084.8797|631.90|"JORDAN"
9415|316059.2584|360.51|"INDONESIA"
127871|315962.5548|9343.70|"ROMANIA"
117194|315668.5047|-266.75|"INDIA"
22615|315627.7268|3615.43|"ARGENTINA"
42614|315487.6433|8720.40|"RUSSIA"
74962|315410.0152|7166.98|"CHINA"
98245|315344.3850|2032.39|"ETHIOPIA"
3878|315343.5143|3374.17|"CANADA"
67888|315320.1797|9851.43|"PERU"
110122|315318.4312|9420.25|"ARGENTINA"
81775|315261.7244|8790.47|"PERU"
120034|315237.4345|4740.02|"KENYA"
78221|315182.8346|5913.19|"IRAQ"
135724|315155.9495|4668.89|"GERMANY"
101480|315154.3156|5729.48|"FRANCE"
86822|315137.8316|3127.93|"VIETNAM"
778|315131.2368|52.43|"UNITED KINGDOM"
113041|315088.9264|2825.46|"ARGENTINA"
103912|314995.6864|6433.08|"INDIA"
136934|314966.7284|4036.22|"UNITED STATES"
12320|314865.6349|5574.57|"ROMANIA"
138025|314792.9157|8028.93|"INDIA"
113528|314629.2671|4816.01|"ARGENTINA"
75152|314446.2669|6910.84|"KENYA"
43945|314162.8460|3193.34|"MOZAMBIQUE"
18223|314053.7037|7229.36|"IRAN"
54910|314045.7015|9339.88|"MOZAMBIQUE"
67652|314017.9506|9256.46|"JAPAN"
50965|313946.8358|192.26|"CANADA"
74755|313882.0728|2782.58|"ROMANIA"
61013|313771.9380|7684.03|"JORDAN"
148936|313731.5915|5829.24|"FRANCE"
122257|313509.2836|6429.97|"FRANCE"
139675|313472.7779|5145.26|"EGYPT"
74873|313441.2104|705.28|"ARGENTINA"
18878|313222.4963|9380.03|"INDIA"
149194|313215.3976|5885.19|"ROMANIA"
118328|313130.4492|9526.43|"ROMANIA"
136660|313122.8072|5383.44|"MOZAMBIQUE"
112448|313109.2636|8778.11|"EGYPT"
44059|313008.4191|8364.56|"ROMANIA"
11758|312856.4622|8160.17|"ALGERIA"
64114|312800.1492|8113.71|"MOROCCO"
10595|312564.3148|3869.23|"ALGERIA"
43934|312377.4540|9200.96|"CHINA"
52486|312361.7844|3324.26|"JAPAN"
148525|312342.2310|6785.65|"VIETNAM"
76817|312278.1013|9775.49|"VIETNAM"
87581|312198.9531|1434.15|"IRAN"
119834|312197.4077|2372.94|"ALGERIA"
132277|312033.7237|6290.67|"IRAN"
144664|311994.3725|320.28|"ALGERIA"
59269|311962.3318|-116.17|"UNITED KINGDOM"
13318|311926.7031|1913.09|"INDIA"
23705|311917.1001|4708.48|"UNITED STATES"
67687|311904.1796|2908.63|"CHINA"
94742|311899.5042|7050.06|"JORDAN"
127636|311826.9648|2905.92|"BRAZIL"
30271|311799.4250|7644.16|"CHINA"
123853|311758.0838|75.75|"INDIA"
17173|311701.4570|4779.85|"ALGERIA"
83941|311483.6392|608.89|"INDIA"
20884|311336.9987|5357.73|"ETHIOPIA"
133945|311260.7010|178.42|"MOROCCO"
81949|311203.6623|-774.85|"IRAN"
42730|311075.4584|148.55|"BRAZIL"
7880|311043.0812|8302.47|"PERU"
559|310942.4558|5872.94|"GERMANY"
39934|310924.3298|2972.68|"SAUDI ARABIA"
19528|310921.1213|5198.32|"ALGERIA"
36331|310888.0107|5247.76|"VIETNAM"
32866|310642.3641|8446.53|"CANADA"
20017|310456.2772|6018.53|"KENYA"
149993|310454.9078|4004.60|"FRANCE"
94718|310444.6588|-205.84|"ROMANIA"
65629|310430.9839|1961.99|"VIETNAM"
127312|310245.1632|1799.87|"VIETNAM"
137092|310117.9314|4159.24|"EGYPT"
50476|309998.4037|7474.49|"MOZAMBIQUE"
87613|309941.0050|6474.97|"VIETNAM"
6346|309915.7927|5910.74|"FRANCE"
58117|309890.1882|7368.29|"GERMANY"
126605|309839.9716|7938.09|"VIETNAM"
27082|309821.9145|8469.66|"CANADA"
2815|309781.2746|4412.56|"GERMANY"
67429|309685.1733|2857.70|"INDONESIA"
31597|309682.5510|4487.07|"MOZAMBIQUE"
6334|309661.0362|5795.61|"UNITED STATES"
11071|309597.0534|4360.08|"INDONESIA"
7196|309554.2130|3002.66|"ARGENTINA"
104716|309439.2481|3292.24|"KENYA"
49366|309343.6823|3420.62|"MOROCCO"
58198|309329.0165|1931.63|"CHINA"
26164|309266.2752|7333.26|"INDONESIA"
134563|309261.7457|447.12|"FRANCE"
12511|309231.0953|4996.62|"FRANCE"
67748|309186.8062|8358.49|"INDONESIA"
101356|309158.8862|6594.94|"RUSSIA"
36208|309144.5378|9292.39|"FRANCE"
138491|309133.0562|6299.71|"FRANCE"
127933|309070.3688|5436.09|"IRAQ"
121624|309054.7318|-552.71|"SAUDI ARABIA"
889|308707.8144|3635.35|"JORDAN"
119206|308590.4607|-579.30|"INDONESIA"
56764|308429.2764|8341.22|"JAPAN"
18280|308252.2944|7982.90|"KENYA"
128171|308247.0606|-549.10|"UNITED KINGDOM"
58435|308173.1029|5377.58|"UNITED STATES"
104611|308168.8190|5659.24|"MOROCCO"
109234|308160.6834|5946.01|"SAUDI ARABIA"
48220|308063.4498|8572.08|"CANADA"
146053|308057.5200|196.63|"IRAN"
57098|307941.5186|9708.51|"EGYPT"
116203|307908.1175|5063.44|"FRANCE"
102538|307893.1451|8412.07|"RUSSIA"
25267|307708.4076|8362.66|"CANADA"
125545|307673.5101|4611.14|"IRAN"
44338|307660.5284|8434.96|"IRAQ"
109379|307643.5713|3426.35|"FRANCE"
119062|307617.8545|-162.12|"PERU"
46654|307335.4421|4743.80|"INDONESIA"
25874|307309.2746|5623.11|"PERU"
87601|307277.8171|2224.67|"ETHIOPIA"
96946|307223.0680|9790.33|"IRAQ"
1651|307143.5384|1614.35|"CANADA"
136939|307084.9458|8529.36|"BRAZIL"
17699|307028.1410|4529.60|"IRAQ"
5686|306897.7023|9148.89|"INDIA"
95732|306871.7125|6473.52|"ALGERIA"
117994|306850.0061|3534.58|"CANADA"
105943|306779.0611|2221.86|"EGYPT"
114820|306778.3641|1987.59|"CHINA"
110303|306736.4829|7468.28|"KENYA"
109879|306561.3856|7117.01|"CANADA"
26428|306486.3784|5123.73|"SAUDI ARABIA"
76768|306329.2403|2316.58|"UNITED STATES"
46495|306307.2674|4224.00|"MOROCCO"
148126|306266.7531|6193.01|"BRAZIL"
101111|306212.4884|9651.12|"ALGERIA"
62579|306151.3098|7282.91|"ARGENTINA"
31141|306141.4646|5042.50|"IRAQ"
77159|306013.3226|2239.09|"UNITED KINGDOM"
61370|305871.5787|7855.01|"EGYPT"
136765|305820.0659|902.20|"UNITED KINGDOM"
64252|305788.4581|6928.59|"VIETNAM"
104458|305700.1307|318.17|"CANADA"
34723|305660.4371|1725.83|"CHINA"
75958|305633.5708|9977.51|"MOZAMBIQUE"
127301|305604.1684|7824.80|"ETHIOPIA"
104489|305589.6192|1251.87|"IRAQ"
104830|305558.9388|8836.05|"JAPAN"
1744|305388.3326|1436.96|"PERU"
134110|305361.6739|6192.45|"BRAZIL"
86486|305285.2891|4058.37|"JAPAN"
50182|305280.6050|974.73|"MOZAMBIQUE"
138763|305244.6035|9858.75|"ALGERIA"
75817|305167.3914|5271.45|"GERMANY"
105172|305158.1361|3495.61|"INDONESIA"
71668|305120.9942|523.45|"IRAQ"
103556|305044.1917|9338.31|"IRAQ"
63374|305028.8655|6633.51|"ETHIOPIA"
80197|304875.4031|4254.51|"ETHIOPIA"
8470|304762.9580|9229.42|"SAUDI ARABIA"
15808|304733.1685|6605.76|"JORDAN"
114667|304709.3912|4985.45|"KENYA"
59347|304618.6289|8565.25|"GERMANY"
88162|304558.6459|8899.70|"MOROCCO"
47359|304453.5414|4692.19|"GERMANY"
4441|304414.9263|-241.44|"EGYPT"
11446|304309.0911|5794.77|"PERU"
115033|304295.4699|7409.19|"ARGENTINA"
87208|304266.9719|7729.27|"MOROCCO"
46285|304253.1345|2485.72|"PERU"
132916|304173.0205|44.44|"SAUDI ARABIA"
18610|304036.4240|3892.16|"VIETNAM"
112354|303858.9536|4589.84|"ALGERIA"
10255|303843.3145|5734.73|"FRANCE"
102679|303822.5211|5059.19|"MOZAMBIQUE"
76729|303821.5971|7373.20|"FRANCE"
141841|303785.5060|6970.26|"VIETNAM"
13762|303727.0380|-542.20|"INDIA"
149014|303701.9049|2232.66|"GERMANY"
85900|303634.1045|77.47|"VIETNAM"
20279|303584.3727|9567.21|"IRAQ"
71162|303576.8468|5996.48|"FRANCE"
57217|303522.6901|-23.03|"FRANCE"
58441|303521.7749|8918.64|"KENYA"
94099|303478.0125|2234.92|"PERU"
6400|303470.8374|1362.29|"JORDAN"
59671|303367.4794|9036.28|"CANADA"
54002|303286.9455|3717.26|"UNITED STATES"
122705|303226.1008|5104.47|"BRAZIL"
147409|303199.0592|484.57|"IRAQ"
56185|303147.2761|2768.16|"CHINA"
35218|303146.7368|6509.27|"FRANCE"
43|303107.9306|9904.28|"ROMANIA"
19594|303075.2574|7939.82|"RUSSIA"
111775|303060.8506|6016.21|"GERMANY"
47446|303043.7980|6903.36|"FRANCE"
74744|303017.2632|-579.80|"RUSSIA"
136793|303005.1891|7941.03|"ROMANIA"
95186|302979.0427|3811.25|"INDIA"
42772|302943.2004|3401.86|"EGYPT"
55049|302886.1992|1100.93|"BRAZIL"
55393|302854.4932|5989.47|"KENYA"
45175|302730.6090|1932.42|"IRAQ"
74270|302726.9950|4143.72|"ETHIOPIA"
13066|302720.4323|2684.16|"VIETNAM"
139843|302624.3472|2868.02|"BRAZIL"
57826|302586.7726|3621.16|"ROMANIA"
17437|302580.6951|1993.20|"FRANCE"
77416|302576.2059|8393.48|"ARGENTINA"
118442|302548.5523|6202.52|"FRANCE"
48725|302546.3260|1182.60|"UNITED KINGDOM"
124510|302513.7266|6195.77|"ROMANIA"
109241|302444.4324|936.75|"MOROCCO"
120493|302422.6306|1666.94|"MOZAMBIQUE"
114893|302314.5082|7118.12|"GERMANY"
116365|302288.2636|3543.79|"RUSSIA"
58691|302253.0772|8562.56|"IRAQ"
8344|302239.2682|2511.82|"JAPAN"
148357|302184.3058|6444.26|"JORDAN"
19753|302145.3338|3602.27|"RUSSIA"
96550|302118.0257|2621.55|"CANADA"
114574|301768.2188|4254.70|"CHINA"
80419|301731.6572|6957.23|"ALGERIA"
121565|301664.6554|4122.34|"BRAZIL"
35072|301663.8942|1645.24|"IRAQ"
146587|301652.4133|6020.90|"CANADA"
118009|301593.4894|6896.90|"GERMANY"
9523|301533.8400|5376.99|"KENYA"
41932|301397.8887|7017.39|"ROMANIA"
100393|301369.6339|3582.66|"GERMANY"
24067|301323.2642|2344.38|"CHINA"
145456|301196.3560|3027.04|"INDIA"
74177|301114.3270|1406.19|"ARGENTINA"
73256|301113.5046|7046.32|"ALGERIA"
65570|300929.1494|185.62|"FRANCE"
48973|300789.1928|91.95|"ARGENTINA"
94471|300711.5356|8261.88|"UNITED STATES"
111913|300681.7119|4473.17|"ROMANIA"
23207|300653.8194|1625.43|"IRAN"
79384|300534.8851|2214.86|"RUSSIA"
147586|300448.6051|2848.15|"FRANCE"
80482|300243.9992|-842.08|"ETHIOPIA"
109468|300181.7035|7971.37|"ROMANIA"
17279|300098.3052|2494.04|"ETHIOPIA"
91931|300097.7138|9962.30|"SAUDI ARABIA"
123134|299934.5475|9466.90|"INDONESIA"
89875|299929.6282|5157.79|"KENYA"
139585|299798.5719|3505.01|"MOZAMBIQUE"
85180|299771.1647|8469.49|"ROMANIA"
18311|299745.8202|9739.47|"ETHIOPIA"
10706|299668.1790|7575.38|"RUSSIA"
18292|299663.8988|2496.55|"KENYA"
137864|299565.5651|1834.07|"BRAZIL"
64525|299455.3126|3107.26|"KENYA"
38525|299428.5307|7771.77|"FRANCE"
116522|299407.7550|462.72|"CHINA"
117388|299389.9533|3469.75|"EGYPT"
102019|299382.8547|2298.65|"VIETNAM"
24253|299334.3852|6930.26|"JAPAN"
120214|299333.5007|5328.07|"RUSSIA"
569|299211.7648|-795.23|"BRAZIL"
66655|299171.0331|9716.70|"UNITED KINGDOM"
8704|298989.1014|-982.30|"JORDAN"
34259|298656.2534|2318.31|"JAPAN"
49084|298633.7634|1650.25|"EGYPT"
2155|298600.0090|2232.33|"BRAZIL"
16387|298475.9776|9215.24|"IRAQ"
116674|298439.4417|1996.47|"IRAQ"
97282|298330.5211|2312.39|"UNITED KINGDOM"
67576|298196.3914|9371.51|"UNITED KINGDOM"
65075|298090.5302|426.27|"FRANCE"
48701|298086.9298|1733.02|"INDIA"
1697|298069.4375|-913.24|"UNITED STATES"
145252|298033.5984|2067.39|"VIETNAM"
57266|297972.8020|9773.38|"BRAZIL"
4724|297944.5917|776.67|"MOROCCO"
43079|297914.3600|4107.40|"CANADA"
23248|297838.4740|588.27|"MOZAMBIQUE"
80737|297828.8068|9680.64|"ALGERIA"
133072|297760.8540|7073.47|"ARGENTINA"
26693|297588.1178|457.01|"ETHIOPIA"
120340|297583.5218|7065.47|"IRAN"
24577|297466.8153|9051.47|"VIETNAM"
77738|297411.3237|7349.40|"SAUDI ARABIA"
46253|297410.8728|6206.38|"ETHIOPIA"
1844|297369.3140|798.99|"CHINA"
46837|297341.8484|9248.54|"ALGERIA"
100450|297306.4692|6466.88|"CHINA"
15365|297304.6917|1744.44|"ETHIOPIA"
136265|297149.4179|5931.60|"GERMANY"
102106|297147.9164|7227.56|"JAPAN"
77938|297117.5145|4032.81|"JORDAN"
135970|297059.5183|6588.09|"ALGERIA"
6487|296938.8580|6789.80|"JAPAN"
112417|296891.4730|1356.55|"CHINA"
12817|296813.5207|2423.92|"VIETNAM"
30226|296791.4487|9424.59|"UNITED STATES"
66829|296741.9326|7631.76|"GERMANY"
72952|296682.7085|3665.49|"CHINA"
55444|296621.7518|293.69|"PERU"
83876|296609.7048|5772.50|"MOROCCO"
121702|296594.7254|6689.75|"UNITED KINGDOM"
33329|296580.4538|8808.84|"ARGENTINA"
63106|296562.5872|235.67|"UNITED STATES"
105253|296556.6683|7725.59|"ROMANIA"
101365|296522.0490|9396.30|"UNITED KINGDOM"
149771|296407.1976|4085.49|"RUSSIA"
11228|296331.5858|951.98|"JAPAN"
72905|296324.2060|6019.76|"INDONESIA"
130112|296323.4950|5491.48|"VIETNAM"
124861|296247.2136|7986.49|"ROMANIA"
93304|296244.4145|9341.17|"IRAQ"
84211|296153.6683|956.78|"PERU"
63146|296145.3541|2188.19|"JAPAN"
84241|296120.2035|8268.27|"ETHIOPIA"
79960|296069.5092|8332.40|"VIETNAM"
128059|295842.4261|3203.08|"ALGERIA"
142699|295674.3885|528.54|"VIETNAM"
137413|295648.0108|7198.88|"ALGERIA"
116705|295636.9374|-740.48|"ETHIOPIA"
109928|295616.5314|7214.63|"UNITED STATES"
